Employee #,Employee Name,Date,Log In,Log Out,Hourly Rate
10025,Tolentino Jacklyn,10/09/2024,08:50:00,17:19:00,133.39
10025,Tolentino Jacklyn,10/10/2024,10:33:00,18:42:00,133.39
10025,Tolentino Jacklyn,10/11/2024,09:44:00,20:04:00,133.39
10025,Tolentino Jacklyn,10/14/2024,09:16:00,19:56:00,133.39
10025,Tolentino Jacklyn,10/15/2024,08:32:00,16:39:00,133.39
10025,Tolentino Jacklyn,10/16/2024,08:37:00,15:42:00,133.39
10025,Tolentino Jacklyn,10/17/2024,10:59:00,18:43:00,133.39
10025,Tolentino Jacklyn,10/18/2024,10:01:00,17:39:00,133.39
10025,Tolentino Jacklyn,10/21/2024,10:52:00,21:45:00,133.39
10025,Tolentino Jacklyn,10/22/2024,09:01:00,16:42:00,133.39
10025,Tolentino Jacklyn,10/23/2024,09:23:00,18:40:00,133.39
10025,Tolentino Jacklyn,10/24/2024,08:10:00,17:22:00,133.39
10025,Tolentino Jacklyn,10/25/2024,09:55:00,17:21:00,133.39
10025,Tolentino Jacklyn,10/28/2024,09:19:00,19:58:00,133.39
10025,Tolentino Jacklyn,10/29/2024,09:54:00,20:38:00,133.39
10025,Tolentino Jacklyn,10/30/2024,08:06:00,17:44:00,133.39
10025,Tolentino Jacklyn,10/31/2024,10:45:00,19:47:00,133.39
10025,Tolentino Jacklyn,11/01/2024,09:17:00,17:57:00,133.39
10025,Tolentino Jacklyn,11/04/2024,10:43:00,21:39:00,133.39
10025,Tolentino Jacklyn,11/05/2024,10:20:00,20:47:00,133.39
10025,Tolentino Jacklyn,11/06/2024,10:54:00,21:35:00,133.39
10025,Tolentino Jacklyn,11/07/2024,10:43:00,20:58:00,133.39
10025,Tolentino Jacklyn,11/08/2024,10:47:00,20:56:00,133.39
10025,Tolentino Jacklyn,11/11/2024,09:58:00,18:18:00,133.39
10025,Tolentino Jacklyn,11/12/2024,10:30:00,18:04:00,133.39
10025,Tolentino Jacklyn,11/13/2024,09:48:00,19:02:00,133.39
10025,Tolentino Jacklyn,11/14/2024,09:43:00,17:11:00,133.39
10025,Tolentino Jacklyn,11/15/2024,08:08:00,15:17:00,133.39
10025,Tolentino Jacklyn,11/18/2024,08:58:00,19:07:00,133.39
10025,Tolentino Jacklyn,11/19/2024,10:41:00,18:30:00,133.39
10025,Tolentino Jacklyn,11/20/2024,08:44:00,19:18:00,133.39
10025,Tolentino Jacklyn,11/21/2024,10:27:00,17:31:00,133.39
10025,Tolentino Jacklyn,11/22/2024,09:49:00,20:36:00,133.39
10025,Tolentino Jacklyn,11/25/2024,08:36:00,18:46:00,133.39
10025,Tolentino Jacklyn,11/26/2024,09:50:00,17:45:00,133.39
10025,Tolentino Jacklyn,11/27/2024,09:28:00,17:34:00,133.39
10025,Tolentino Jacklyn,11/28/2024,08:06:00,17:25:00,133.39
10025,Tolentino Jacklyn,11/29/2024,09:25:00,20:15:00,133.39
10025,Tolentino Jacklyn,12/02/2024,08:27:00,18:44:00,133.39
10025,Tolentino Jacklyn,12/03/2024,08:34:00,16:36:00,133.39
10025,Tolentino Jacklyn,12/04/2024,09:32:00,17:53:00,133.39
10025,Tolentino Jacklyn,12/05/2024,10:00:00,19:41:00,133.39
10025,Tolentino Jacklyn,12/06/2024,10:06:00,19:47:00,133.39
10025,Tolentino Jacklyn,12/09/2024,08:47:00,17:00:00,133.39
10025,Tolentino Jacklyn,12/10/2024,10:31:00,21:27:00,133.39
10025,Tolentino Jacklyn,12/11/2024,10:47:00,18:55:00,133.39
10025,Tolentino Jacklyn,12/12/2024,10:44:00,20:52:00,133.39
10025,Tolentino Jacklyn,12/13/2024,10:25:00,17:42:00,133.39
10025,Tolentino Jacklyn,12/16/2024,09:12:00,18:15:00,133.39
10025,Tolentino Jacklyn,12/17/2024,09:20:00,18:11:00,133.39
10025,Tolentino Jacklyn,12/18/2024,10:42:00,21:16:00,133.39
10025,Tolentino Jacklyn,12/19/2024,08:58:00,19:16:00,133.39
10025,Tolentino Jacklyn,12/20/2024,10:15:00,19:30:00,133.39
10025,Tolentino Jacklyn,12/23/2024,10:23:00,20:22:00,133.39
10025,Tolentino Jacklyn,12/24/2024,10:53:00,19:30:00,133.39
10025,Tolentino Jacklyn,12/25/2024,09:13:00,19:19:00,133.39
10025,Tolentino Jacklyn,12/26/2024,09:50:00,20:19:00,133.39
10025,Tolentino Jacklyn,12/27/2024,09:44:00,18:00:00,133.39
10025,Tolentino Jacklyn,12/30/2024,08:25:00,18:35:00,133.39
10025,Tolentino Jacklyn,12/31/2024,08:49:00,18:37:00,133.39
10026,Gutierrez Percival,06/03/2024,08:17:00,18:31:00,142.86
10026,Gutierrez Percival,06/04/2024,08:25:00,16:41:00,142.86
10026,Gutierrez Percival,06/05/2024,10:11:00,19:17:00,142.86
10026,Gutierrez Percival,06/06/2024,08:13:00,15:42:00,142.86
10026,Gutierrez Percival,06/07/2024,08:04:00,17:41:00,142.86
10026,Gutierrez Percival,06/10/2024,08:42:00,17:01:00,142.86
10026,Gutierrez Percival,06/11/2024,10:35:00,20:15:00,142.86
10026,Gutierrez Percival,06/12/2024,08:03:00,17:02:00,142.86
10026,Gutierrez Percival,06/13/2024,09:35:00,18:44:00,142.86
10026,Gutierrez Percival,06/14/2024,08:34:00,16:56:00,142.86
10026,Gutierrez Percival,06/17/2024,08:51:00,18:33:00,142.86
10026,Gutierrez Percival,06/18/2024,09:31:00,17:55:00,142.86
10026,Gutierrez Percival,06/19/2024,09:23:00,17:05:00,142.86
10026,Gutierrez Percival,06/20/2024,08:02:00,18:00:00,142.86
10026,Gutierrez Percival,06/21/2024,09:14:00,17:42:00,142.86
10026,Gutierrez Percival,06/24/2024,10:43:00,19:40:00,142.86
10026,Gutierrez Percival,06/25/2024,08:12:00,18:34:00,142.86
10026,Gutierrez Percival,06/26/2024,09:49:00,19:34:00,142.86
10026,Gutierrez Percival,06/27/2024,10:00:00,18:54:00,142.86
10026,Gutierrez Percival,06/28/2024,08:51:00,17:31:00,142.86
10026,Gutierrez Percival,07/01/2024,08:51:00,19:09:00,142.86
10026,Gutierrez Percival,07/02/2024,08:28:00,17:44:00,142.86
10026,Gutierrez Percival,07/03/2024,10:49:00,21:20:00,142.86
10026,Gutierrez Percival,07/04/2024,09:25:00,17:23:00,142.86
10026,Gutierrez Percival,07/05/2024,09:24:00,20:16:00,142.86
10026,Gutierrez Percival,07/08/2024,10:28:00,20:04:00,142.86
10026,Gutierrez Percival,07/09/2024,09:47:00,20:41:00,142.86
10026,Gutierrez Percival,07/10/2024,08:58:00,18:12:00,142.86
10026,Gutierrez Percival,07/11/2024,09:13:00,17:49:00,142.86
10026,Gutierrez Percival,07/12/2024,10:25:00,18:30:00,142.86
10026,Gutierrez Percival,07/15/2024,09:58:00,17:03:00,142.86
10026,Gutierrez Percival,07/16/2024,10:18:00,17:21:00,142.86
10026,Gutierrez Percival,07/17/2024,08:20:00,17:54:00,142.86
10026,Gutierrez Percival,07/18/2024,08:49:00,16:34:00,142.86
10026,Gutierrez Percival,07/19/2024,09:29:00,17:22:00,142.86
10026,Gutierrez Percival,07/22/2024,10:18:00,19:41:00,142.86
10026,Gutierrez Percival,07/23/2024,10:02:00,18:46:00,142.86
10026,Gutierrez Percival,07/24/2024,10:11:00,18:30:00,142.86
10026,Gutierrez Percival,07/25/2024,10:15:00,21:13:00,142.86
10026,Gutierrez Percival,07/26/2024,08:03:00,16:26:00,142.86
10026,Gutierrez Percival,07/29/2024,10:48:00,21:00:00,142.86
10026,Gutierrez Percival,07/30/2024,09:01:00,17:42:00,142.86
10026,Gutierrez Percival,07/31/2024,09:46:00,19:53:00,142.86
10026,Gutierrez Percival,08/01/2024,08:59:00,18:19:00,142.86
10026,Gutierrez Percival,08/02/2024,09:52:00,20:04:00,142.86
10026,Gutierrez Percival,08/05/2024,10:41:00,20:14:00,142.86
10026,Gutierrez Percival,08/06/2024,10:58:00,21:18:00,142.86
10026,Gutierrez Percival,08/07/2024,08:41:00,18:59:00,142.86
10026,Gutierrez Percival,08/08/2024,10:46:00,21:04:00,142.86
10026,Gutierrez Percival,08/09/2024,10:03:00,18:51:00,142.86
10026,Gutierrez Percival,08/12/2024,09:24:00,20:02:00,142.86
10026,Gutierrez Percival,08/13/2024,10:49:00,18:25:00,142.86
10026,Gutierrez Percival,08/14/2024,09:22:00,17:47:00,142.86
10026,Gutierrez Percival,08/15/2024,10:51:00,18:24:00,142.86
10026,Gutierrez Percival,08/16/2024,09:08:00,19:08:00,142.86
10026,Gutierrez Percival,08/19/2024,09:00:00,16:28:00,142.86
10026,Gutierrez Percival,08/20/2024,10:52:00,18:47:00,142.86
10026,Gutierrez Percival,08/21/2024,10:06:00,19:16:00,142.86
10026,Gutierrez Percival,08/22/2024,09:32:00,18:00:00,142.86
10026,Gutierrez Percival,08/23/2024,10:52:00,19:24:00,142.86
10026,Gutierrez Percival,08/26/2024,08:06:00,16:49:00,142.86
10026,Gutierrez Percival,08/27/2024,10:19:00,20:10:00,142.86
10026,Gutierrez Percival,08/28/2024,10:47:00,21:21:00,142.86
10026,Gutierrez Percival,08/29/2024,08:33:00,16:53:00,142.86
10026,Gutierrez Percival,08/30/2024,10:09:00,20:18:00,142.86
10026,Gutierrez Percival,09/02/2024,10:07:00,19:00:00,142.86
10026,Gutierrez Percival,09/03/2024,08:33:00,18:02:00,142.86
10026,Gutierrez Percival,09/04/2024,10:16:00,20:23:00,142.86
10026,Gutierrez Percival,09/05/2024,09:15:00,17:49:00,142.86
10026,Gutierrez Percival,09/06/2024,08:53:00,17:58:00,142.86
10026,Gutierrez Percival,09/09/2024,09:16:00,20:03:00,142.86
10026,Gutierrez Percival,09/10/2024,09:17:00,17:44:00,142.86
10026,Gutierrez Percival,09/11/2024,08:59:00,17:01:00,142.86
10026,Gutierrez Percival,09/12/2024,08:30:00,19:13:00,142.86
10026,Gutierrez Percival,09/13/2024,08:16:00,18:10:00,142.86
10026,Gutierrez Percival,09/16/2024,10:34:00,20:39:00,142.86
10026,Gutierrez Percival,09/17/2024,10:31:00,20:19:00,142.86
10026,Gutierrez Percival,09/18/2024,08:39:00,17:45:00,142.86
10026,Gutierrez Percival,09/19/2024,09:55:00,19:48:00,142.86
10026,Gutierrez Percival,09/20/2024,08:26:00,19:20:00,142.86
10026,Gutierrez Percival,09/23/2024,09:50:00,20:03:00,142.86
10026,Gutierrez Percival,09/24/2024,09:43:00,19:40:00,142.86
10026,Gutierrez Percival,09/25/2024,08:54:00,15:55:00,142.86
10026,Gutierrez Percival,09/26/2024,10:20:00,19:09:00,142.86
10026,Gutierrez Percival,09/27/2024,09:25:00,17:37:00,142.86
10026,Gutierrez Percival,09/30/2024,10:57:00,20:00:00,142.86
10026,Gutierrez Percival,10/01/2024,10:53:00,19:10:00,142.86
10026,Gutierrez Percival,10/02/2024,08:22:00,16:29:00,142.86
10026,Gutierrez Percival,10/03/2024,10:00:00,20:02:00,142.86
10026,Gutierrez Percival,10/04/2024,10:36:00,20:40:00,142.86
10026,Gutierrez Percival,10/07/2024,10:31:00,21:19:00,142.86
10026,Gutierrez Percival,10/08/2024,09:10:00,18:41:00,142.86
10026,Gutierrez Percival,10/09/2024,08:16:00,16:59:00,142.86
10026,Gutierrez Percival,10/10/2024,08:42:00,16:25:00,142.86
10026,Gutierrez Percival,10/11/2024,08:37:00,17:51:00,142.86
10026,Gutierrez Percival,10/14/2024,09:09:00,18:54:00,142.86
10026,Gutierrez Percival,10/15/2024,09:02:00,19:05:00,142.86
10026,Gutierrez Percival,10/16/2024,10:56:00,21:31:00,142.86
10026,Gutierrez Percival,10/17/2024,08:31:00,18:40:00,142.86
10026,Gutierrez Percival,10/18/2024,09:37:00,16:48:00,142.86
10026,Gutierrez Percival,10/21/2024,09:27:00,17:17:00,142.86
10026,Gutierrez Percival,10/22/2024,08:23:00,18:23:00,142.86
10026,Gutierrez Percival,10/23/2024,08:19:00,18:16:00,142.86
10026,Gutierrez Percival,10/24/2024,10:57:00,19:55:00,142.86
10026,Gutierrez Percival,10/25/2024,10:50:00,19:55:00,142.86
10026,Gutierrez Percival,10/28/2024,10:42:00,18:57:00,142.86
10026,Gutierrez Percival,10/29/2024,09:54:00,17:23:00,142.86
10026,Gutierrez Percival,10/30/2024,08:31:00,16:13:00,142.86
10026,Gutierrez Percival,10/31/2024,08:18:00,15:48:00,142.86
10026,Gutierrez Percival,11/01/2024,08:45:00,15:49:00,142.86
10026,Gutierrez Percival,11/04/2024,09:17:00,16:29:00,142.86
10026,Gutierrez Percival,11/05/2024,08:07:00,16:34:00,142.86
10026,Gutierrez Percival,11/06/2024,08:15:00,16:43:00,142.86
10026,Gutierrez Percival,11/07/2024,08:34:00,15:58:00,142.86
10026,Gutierrez Percival,11/08/2024,09:45:00,17:16:00,142.86
10026,Gutierrez Percival,11/11/2024,10:49:00,19:31:00,142.86
10026,Gutierrez Percival,11/12/2024,08:34:00,16:23:00,142.86
10026,Gutierrez Percival,11/13/2024,09:45:00,20:39:00,142.86
10026,Gutierrez Percival,11/14/2024,08:50:00,16:35:00,142.86
10026,Gutierrez Percival,11/15/2024,10:40:00,21:02:00,142.86
10026,Gutierrez Percival,11/18/2024,10:29:00,17:48:00,142.86
10026,Gutierrez Percival,11/19/2024,10:37:00,20:26:00,142.86
10026,Gutierrez Percival,11/20/2024,08:20:00,15:44:00,142.86
10026,Gutierrez Percival,11/21/2024,09:43:00,19:54:00,142.86
10026,Gutierrez Percival,11/22/2024,08:22:00,18:25:00,142.86
10026,Gutierrez Percival,11/25/2024,10:40:00,18:36:00,142.86
10026,Gutierrez Percival,11/26/2024,08:35:00,18:20:00,142.86
10026,Gutierrez Percival,11/27/2024,10:13:00,21:02:00,142.86
10026,Gutierrez Percival,11/28/2024,09:52:00,20:06:00,142.86
10026,Gutierrez Percival,11/29/2024,10:55:00,21:10:00,142.86
10026,Gutierrez Percival,12/02/2024,10:22:00,20:13:00,142.86
10026,Gutierrez Percival,12/03/2024,08:24:00,17:46:00,142.86
10026,Gutierrez Percival,12/04/2024,09:06:00,19:33:00,142.86
10026,Gutierrez Percival,12/05/2024,08:38:00,15:49:00,142.86
10026,Gutierrez Percival,12/06/2024,10:57:00,21:50:00,142.86
10026,Gutierrez Percival,12/09/2024,08:28:00,16:30:00,142.86
10026,Gutierrez Percival,12/10/2024,08:00:00,18:15:00,142.86
10026,Gutierrez Percival,12/11/2024,08:57:00,19:45:00,142.86
10026,Gutierrez Percival,12/12/2024,10:02:00,17:18:00,142.86
10026,Gutierrez Percival,12/13/2024,10:56:00,20:30:00,142.86
10026,Gutierrez Percival,12/16/2024,09:48:00,17:23:00,142.86
10026,Gutierrez Percival,12/17/2024,09:18:00,20:04:00,142.86
10026,Gutierrez Percival,12/18/2024,08:42:00,17:58:00,142.86
10026,Gutierrez Percival,12/19/2024,08:52:00,18:06:00,142.86
10026,Gutierrez Percival,12/20/2024,09:56:00,17:56:00,142.86
10026,Gutierrez Percival,12/23/2024,08:25:00,18:41:00,142.86
10026,Gutierrez Percival,12/24/2024,10:30:00,18:16:00,142.86
10026,Gutierrez Percival,12/25/2024,08:48:00,17:27:00,142.86
10026,Gutierrez Percival,12/26/2024,08:21:00,16:52:00,142.86
10026,Gutierrez Percival,12/27/2024,10:18:00,18:21:00,142.86
10026,Gutierrez Percival,12/30/2024,09:49:00,19:43:00,142.86
10026,Gutierrez Percival,12/31/2024,08:36:00,17:44:00,142.86
10027,Manalaysay Garfield,06/03/2024,09:05:00,19:14:00,147.32
10027,Manalaysay Garfield,06/04/2024,10:47:00,20:39:00,147.32
10027,Manalaysay Garfield,06/05/2024,08:57:00,17:35:00,147.32
10027,Manalaysay Garfield,06/06/2024,09:01:00,18:33:00,147.32
10027,Manalaysay Garfield,06/07/2024,09:36:00,17:22:00,147.32
10027,Manalaysay Garfield,06/10/2024,08:06:00,15:36:00,147.32
10027,Manalaysay Garfield,06/11/2024,10:18:00,19:33:00,147.32
10027,Manalaysay Garfield,06/12/2024,09:15:00,16:57:00,147.32
10027,Manalaysay Garfield,06/13/2024,08:44:00,19:30:00,147.32
10027,Manalaysay Garfield,06/14/2024,10:59:00,19:33:00,147.32
10027,Manalaysay Garfield,06/17/2024,09:44:00,20:40:00,147.32
10027,Manalaysay Garfield,06/18/2024,10:11:00,19:05:00,147.32
10027,Manalaysay Garfield,06/19/2024,09:32:00,16:44:00,147.32
10027,Manalaysay Garfield,06/20/2024,09:25:00,18:34:00,147.32
10027,Manalaysay Garfield,06/21/2024,09:24:00,19:38:00,147.32
10027,Manalaysay Garfield,06/24/2024,08:04:00,18:05:00,147.32
10027,Manalaysay Garfield,06/25/2024,09:31:00,18:11:00,147.32
10027,Manalaysay Garfield,06/26/2024,09:45:00,18:28:00,147.32
10027,Manalaysay Garfield,06/27/2024,08:11:00,17:09:00,147.32
10027,Manalaysay Garfield,06/28/2024,10:00:00,20:47:00,147.32
10027,Manalaysay Garfield,07/01/2024,09:49:00,18:23:00,147.32
10027,Manalaysay Garfield,07/02/2024,09:05:00,19:54:00,147.32
10027,Manalaysay Garfield,07/03/2024,10:36:00,20:51:00,147.32
10027,Manalaysay Garfield,07/04/2024,09:31:00,20:11:00,147.32
10027,Manalaysay Garfield,07/05/2024,09:39:00,16:43:00,147.32
10027,Manalaysay Garfield,07/08/2024,09:36:00,20:15:00,147.32
10027,Manalaysay Garfield,07/09/2024,09:39:00,19:46:00,147.32
10027,Manalaysay Garfield,07/10/2024,09:31:00,17:39:00,147.32
10027,Manalaysay Garfield,07/11/2024,09:04:00,16:11:00,147.32
10027,Manalaysay Garfield,07/12/2024,10:28:00,21:23:00,147.32
10027,Manalaysay Garfield,07/15/2024,09:32:00,18:47:00,147.32
10027,Manalaysay Garfield,07/16/2024,09:04:00,19:09:00,147.32
10027,Manalaysay Garfield,07/17/2024,10:01:00,17:07:00,147.32
10027,Manalaysay Garfield,07/18/2024,10:58:00,18:08:00,147.32
10027,Manalaysay Garfield,07/19/2024,10:45:00,18:18:00,147.32
10027,Manalaysay Garfield,07/22/2024,08:49:00,19:12:00,147.32
10027,Manalaysay Garfield,07/23/2024,10:34:00,20:00:00,147.32
10027,Manalaysay Garfield,07/24/2024,08:12:00,18:38:00,147.32
10027,Manalaysay Garfield,07/25/2024,10:58:00,20:20:00,147.32
10027,Manalaysay Garfield,07/26/2024,10:15:00,17:16:00,147.32
10027,Manalaysay Garfield,07/29/2024,09:43:00,17:25:00,147.32
10027,Manalaysay Garfield,07/30/2024,09:10:00,16:28:00,147.32
10027,Manalaysay Garfield,07/31/2024,10:27:00,19:03:00,147.32
10027,Manalaysay Garfield,08/01/2024,09:20:00,19:51:00,147.32
10027,Manalaysay Garfield,08/02/2024,09:18:00,18:14:00,147.32
10027,Manalaysay Garfield,08/05/2024,08:44:00,18:22:00,147.32
10027,Manalaysay Garfield,08/06/2024,09:08:00,16:43:00,147.32
10027,Manalaysay Garfield,08/07/2024,10:38:00,18:39:00,147.32
10027,Manalaysay Garfield,08/08/2024,09:23:00,19:49:00,147.32
10027,Manalaysay Garfield,08/09/2024,09:31:00,16:35:00,147.32
10027,Manalaysay Garfield,08/12/2024,09:06:00,18:23:00,147.32
10027,Manalaysay Garfield,08/13/2024,09:05:00,19:07:00,147.32
10027,Manalaysay Garfield,08/14/2024,09:31:00,16:40:00,147.32
10027,Manalaysay Garfield,08/15/2024,08:09:00,15:25:00,147.32
10027,Manalaysay Garfield,08/16/2024,09:06:00,16:38:00,147.32
10027,Manalaysay Garfield,08/19/2024,09:55:00,19:27:00,147.32
10027,Manalaysay Garfield,08/20/2024,10:02:00,17:16:00,147.32
10027,Manalaysay Garfield,08/21/2024,08:16:00,17:36:00,147.32
10027,Manalaysay Garfield,08/22/2024,10:19:00,18:25:00,147.32
10027,Manalaysay Garfield,08/23/2024,09:32:00,20:22:00,147.32
10027,Manalaysay Garfield,08/26/2024,08:06:00,15:51:00,147.32
10027,Manalaysay Garfield,08/27/2024,08:40:00,15:54:00,147.32
10027,Manalaysay Garfield,08/28/2024,10:21:00,17:44:00,147.32
10027,Manalaysay Garfield,08/29/2024,10:46:00,19:58:00,147.32
10027,Manalaysay Garfield,08/30/2024,09:56:00,18:07:00,147.32
10027,Manalaysay Garfield,09/02/2024,09:01:00,16:14:00,147.32
10027,Manalaysay Garfield,09/03/2024,09:08:00,17:13:00,147.32
10027,Manalaysay Garfield,09/04/2024,10:58:00,19:19:00,147.32
10027,Manalaysay Garfield,09/05/2024,10:22:00,19:08:00,147.32
10027,Manalaysay Garfield,09/06/2024,10:50:00,19:01:00,147.32
10027,Manalaysay Garfield,09/09/2024,10:51:00,18:34:00,147.32
10027,Manalaysay Garfield,09/10/2024,09:06:00,19:38:00,147.32
10027,Manalaysay Garfield,09/11/2024,08:41:00,17:07:00,147.32
10027,Manalaysay Garfield,09/12/2024,08:52:00,17:15:00,147.32
10027,Manalaysay Garfield,09/13/2024,08:37:00,16:34:00,147.32
10027,Manalaysay Garfield,09/16/2024,08:36:00,16:52:00,147.32
10027,Manalaysay Garfield,09/17/2024,08:36:00,16:32:00,147.32
10027,Manalaysay Garfield,09/18/2024,09:40:00,18:28:00,147.32
10027,Manalaysay Garfield,09/19/2024,09:58:00,17:21:00,147.32
10027,Manalaysay Garfield,09/20/2024,09:47:00,17:18:00,147.32
10027,Manalaysay Garfield,09/23/2024,08:44:00,19:32:00,147.32
10027,Manalaysay Garfield,09/24/2024,09:10:00,18:19:00,147.32
10027,Manalaysay Garfield,09/25/2024,08:32:00,16:03:00,147.32
10027,Manalaysay Garfield,09/26/2024,10:52:00,18:16:00,147.32
10027,Manalaysay Garfield,09/27/2024,10:40:00,17:43:00,147.32
10027,Manalaysay Garfield,09/30/2024,10:43:00,18:05:00,147.32
10027,Manalaysay Garfield,10/01/2024,08:31:00,19:13:00,147.32
10027,Manalaysay Garfield,10/02/2024,09:09:00,19:09:00,147.32
10027,Manalaysay Garfield,10/03/2024,08:50:00,16:10:00,147.32
10027,Manalaysay Garfield,10/04/2024,09:17:00,16:53:00,147.32
10027,Manalaysay Garfield,10/07/2024,09:03:00,18:28:00,147.32
10027,Manalaysay Garfield,10/08/2024,09:21:00,20:20:00,147.32
10027,Manalaysay Garfield,10/09/2024,09:19:00,16:24:00,147.32
10027,Manalaysay Garfield,10/10/2024,10:06:00,20:20:00,147.32
10027,Manalaysay Garfield,10/11/2024,08:00:00,18:12:00,147.32
10027,Manalaysay Garfield,10/14/2024,10:34:00,20:56:00,147.32
10027,Manalaysay Garfield,10/15/2024,08:58:00,19:32:00,147.32
10027,Manalaysay Garfield,10/16/2024,09:04:00,16:57:00,147.32
10027,Manalaysay Garfield,10/17/2024,09:13:00,16:43:00,147.32
10027,Manalaysay Garfield,10/18/2024,08:44:00,16:45:00,147.32
10027,Manalaysay Garfield,10/21/2024,08:17:00,15:46:00,147.32
10027,Manalaysay Garfield,10/22/2024,08:37:00,17:18:00,147.32
10027,Manalaysay Garfield,10/23/2024,09:46:00,18:25:00,147.32
10027,Manalaysay Garfield,10/24/2024,09:10:00,17:31:00,147.32
10027,Manalaysay Garfield,10/25/2024,08:13:00,17:08:00,147.32
10027,Manalaysay Garfield,10/28/2024,08:04:00,18:19:00,147.32
10027,Manalaysay Garfield,10/29/2024,09:06:00,18:27:00,147.32
10027,Manalaysay Garfield,10/30/2024,09:33:00,16:38:00,147.32
10027,Manalaysay Garfield,10/31/2024,08:04:00,16:20:00,147.32
10027,Manalaysay Garfield,11/01/2024,10:46:00,20:19:00,147.32
10027,Manalaysay Garfield,11/04/2024,09:12:00,17:36:00,147.32
10027,Manalaysay Garfield,11/05/2024,08:57:00,17:00:00,147.32
10027,Manalaysay Garfield,11/06/2024,10:49:00,18:55:00,147.32
10027,Manalaysay Garfield,11/07/2024,08:56:00,19:30:00,147.32
10027,Manalaysay Garfield,11/08/2024,08:05:00,17:36:00,147.32
10027,Manalaysay Garfield,11/11/2024,10:30:00,20:35:00,147.32
10027,Manalaysay Garfield,11/12/2024,10:37:00,21:12:00,147.32
10027,Manalaysay Garfield,11/13/2024,10:28:00,20:44:00,147.32
10027,Manalaysay Garfield,11/14/2024,09:01:00,17:14:00,147.32
10027,Manalaysay Garfield,11/15/2024,09:43:00,17:04:00,147.32
10027,Manalaysay Garfield,11/18/2024,10:51:00,20:22:00,147.32
10027,Manalaysay Garfield,11/19/2024,10:11:00,19:44:00,147.32
10027,Manalaysay Garfield,11/20/2024,09:23:00,18:19:00,147.32
10027,Manalaysay Garfield,11/21/2024,10:23:00,20:41:00,147.32
10027,Manalaysay Garfield,11/22/2024,08:46:00,16:23:00,147.32
10027,Manalaysay Garfield,11/25/2024,10:57:00,19:01:00,147.32
10027,Manalaysay Garfield,11/26/2024,08:41:00,17:58:00,147.32
10027,Manalaysay Garfield,11/27/2024,10:58:00,18:17:00,147.32
10027,Manalaysay Garfield,11/28/2024,09:44:00,19:22:00,147.32
10027,Manalaysay Garfield,11/29/2024,10:08:00,17:22:00,147.32
10027,Manalaysay Garfield,12/02/2024,08:32:00,17:43:00,147.32
10027,Manalaysay Garfield,12/03/2024,10:44:00,21:15:00,147.32
10027,Manalaysay Garfield,12/04/2024,10:49:00,20:19:00,147.32
10027,Manalaysay Garfield,12/05/2024,09:49:00,16:56:00,147.32
10027,Manalaysay Garfield,12/06/2024,09:54:00,18:12:00,147.32
10027,Manalaysay Garfield,12/09/2024,10:23:00,17:44:00,147.32
10027,Manalaysay Garfield,12/10/2024,08:11:00,18:42:00,147.32
10027,Manalaysay Garfield,12/11/2024,10:29:00,21:06:00,147.32
10027,Manalaysay Garfield,12/12/2024,10:21:00,17:50:00,147.32
10027,Manalaysay Garfield,12/13/2024,08:19:00,17:26:00,147.32
10027,Manalaysay Garfield,12/16/2024,09:50:00,17:15:00,147.32
10027,Manalaysay Garfield,12/17/2024,10:35:00,20:52:00,147.32
10027,Manalaysay Garfield,12/18/2024,10:45:00,21:23:00,147.32
10027,Manalaysay Garfield,12/19/2024,10:12:00,18:43:00,147.32
10027,Manalaysay Garfield,12/20/2024,08:59:00,18:42:00,147.32
10027,Manalaysay Garfield,12/23/2024,09:46:00,17:04:00,147.32
10027,Manalaysay Garfield,12/24/2024,09:32:00,16:33:00,147.32
10027,Manalaysay Garfield,12/25/2024,10:56:00,21:20:00,147.32
10027,Manalaysay Garfield,12/26/2024,10:54:00,19:03:00,147.32
10027,Manalaysay Garfield,12/27/2024,08:28:00,18:03:00,147.32
10027,Manalaysay Garfield,12/30/2024,08:37:00,16:19:00,147.32
10027,Manalaysay Garfield,12/31/2024,09:31:00,16:53:00,147.32
10028,Villegas Lizeth,06/03/2024,08:52:00,17:23:00,147.32
10028,Villegas Lizeth,06/04/2024,10:05:00,19:33:00,147.32
10028,Villegas Lizeth,06/05/2024,10:14:00,19:01:00,147.32
10028,Villegas Lizeth,06/06/2024,08:02:00,17:46:00,147.32
10028,Villegas Lizeth,06/07/2024,08:29:00,19:24:00,147.32
10028,Villegas Lizeth,06/10/2024,09:28:00,16:52:00,147.32
10028,Villegas Lizeth,06/11/2024,08:56:00,18:11:00,147.32
10028,Villegas Lizeth,06/12/2024,10:33:00,18:46:00,147.32
10028,Villegas Lizeth,06/13/2024,10:22:00,19:14:00,147.32
10028,Villegas Lizeth,06/14/2024,08:09:00,18:57:00,147.32
10028,Villegas Lizeth,06/17/2024,10:42:00,20:23:00,147.32
10028,Villegas Lizeth,06/18/2024,08:38:00,18:56:00,147.32
10028,Villegas Lizeth,06/19/2024,10:35:00,18:55:00,147.32
10028,Villegas Lizeth,06/20/2024,09:30:00,18:13:00,147.32
10028,Villegas Lizeth,06/21/2024,09:32:00,19:48:00,147.32
10028,Villegas Lizeth,06/24/2024,09:30:00,17:18:00,147.32
